countyfips,level,pct
05147,65_or_older,0.27362281475000
05149,18_to_34,0.23369709441667
05149,35_to_49,0.25552735946667
05149,50_to_64,0.27433090115000
05149,65_or_older,0.23644464496667
06001,18_to_34,0.29632871214792
06001,35_to_49,0.26930896918172
06001,50_to_64,0.24629299521385
06001,65_or_older,0.18510316126066
06003,18_to_34,0.23966388310000
06003,35_to_49,0.18462243080000
06003,50_to_64,0.22782519230000
06003,65_or_older,0.34788849380000
06005,18_to_34,0.18020678248889
06005,35_to_49,0.21065339265556
06005,50_to_64,0.29636910492222
06005,65_or_older,0.31269526628889
06007,18_to_34,0.32622194095882
06007,35_to_49,0.20389744564706
06007,50_to_64,0.24133540046078
06007,65_or_older,0.22802818885490
06009,18_to_34,0.16950736678000
06009,35_to_49,0.17232632359000
06009,50_to_64,0.31014636299000
06009,65_or_older,0.34783922294000
06011,18_to_34,0.29463278486000
06011,35_to_49,0.24786051060000
06011,50_to_64,0.25755117278000
06011,65_or_older,0.19946826066000
06013,18_to_34,0.25082319088317
06013,35_to_49,0.25861212196635
06013,50_to_64,0.26973036263462
06013,65_or_older,0.21568922504663
06015,18_to_34,0.21960515731250
06015,35_to_49,0.21577019615000
06015,50_to_64,0.23565683538750
06015,65_or_older,0.20238143772500
06017,18_to_34,0.21387853153023
06017,35_to_49,0.22354186766047
06017,50_to_64,0.30372250979767
06017,65_or_older,0.23503211521628
06019,18_to_34,0.32833946666382
06019,35_to_49,0.24810099477387
06019,50_to_64,0.23589404656734
06019,65_or_older,0.18716135144673
06021,18_to_34,0.26953391711667
06021,35_to_49,0.24223306438333
06021,50_to_64,0.26498250606667
06021,65_or_older,0.22325051245000
06023,18_to_34,0.28746081221290
06023,35_to_49,0.21697636324194
06023,50_to_64,0.25290099694839
06023,65_or_older,0.20921393575806
06025,18_to_34,0.29518596369677
06025,35_to_49,0.24026463580968
06025,50_to_64,0.23971638059355
06025,65_or_older,0.22418972142581
06027,18_to_34,0.21453233505000
06027,35_to_49,0.20380651806667
06027,50_to_64,0.29784979325000
06027,65_or_older,0.28161690163333
06029,18_to_34,0.34302397204967
06029,35_to_49,0.25154157443377
06029,50_to_64,0.23635342091523
06029,65_or_older,0.16851755850993
06031,18_to_34,0.34305419432222
06031,35_to_49,0.25663641916667
06031,50_to_64,0.22601738190370
06031,65_or_older,0.17389456012222
06033,18_to_34,0.21416133296000
06033,35_to_49,0.20688340703333
06033,50_to_64,0.30219762786000
06033,65_or_older,0.27134412016667
06035,18_to_34,0.29754818196667
06035,35_to_49,0.23688971618889
06035,50_to_64,0.26102796180000
06035,65_or_older,0.20102174797778
06037,18_to_34,0.29825707670720
06037,35_to_49,0.25591843933781
06037,50_to_64,0.24397677503704
06037,65_or_older,0.19223264249523
